TranscriptID,TranscriptID_3,UniprotID,Gene,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,tax_id,Org_name.new_name,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM,Column1,Length,EffectiveLength,Overdispersion,logFC,logCPM,PValue,FDR
PB.4057.1|98401e|path0:1-2728(+)|transcript/6075|m.7490,PB.4057.1|98401e|path0:1-2728(+)|transcript/6075,O43663,prc1,62.254,559,204,3,1,1659,1,558,0,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2625,2302.71058211054,1.46696472248985,0.886758879697095,-0.131602741413567,0.232943497783491,0.914892797487809
PB.4057.2|98401e|path0:3-2728(+)|transcript/5720|m.7491,PB.4057.2|98401e|path0:3-2728(+)|transcript/5720,O43663,prc1,62.885,520,185,3,91,1626,1,520,0,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2697,2374.71058211054,1.56001079696412,0.00783441386655912,-0.561036584138282,1,1
PB.1088.1|2a8ace|path2:1-1796(+)|transcript/15866|m.1980,PB.1088.1|2a8ace|path2:1-1796(+)|transcript/15866,Q92733,prcc,69.65,257,59,5,19,789,254,491,4.01e-90,278,28377,A,Anolis carolinensis,100553675,0,live,prcc,,proline rich mitotic checkpoint control factor,proline-rich protein PRCC|PRCC- proline rich mitotic checkpoint control factor|papillary renal cell carcinoma (translocation-associated),,Un,,NA,NA,,NA,NA,NA,1771,1448.71058211054,1,0.570706912874228,0.985566493661033,0.458567589813316,1
PB.9810.1|transcript/9291:1-2304(+)|transcript/9291|m.15574,PB.9810.1|transcript/9291:1-2304(+)|transcript/9291,Q9NQV7,prdm9,59.885,349,140,0,1,1047,540,888,5.76e-149,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2273,1950.71058211054,1.15867404841684,0.0650271363513939,2.71003941335015,0.928409791431914,1
PB.1492.1|38c083|path0:1-1237(+)|transcript/21076|m.2725,PB.1492.1|38c083|path0:1-1237(+)|transcript/21076,Q6DV14,prdx1,94.495,109,6,0,1,327,1,109,6.23e-72,216,9031,J,Gallus gallus,424598,0,live,PRDX1,Peroxiredoxin-1,peroxiredoxin 1,peroxiredoxin-1,,8,NC_006095.5,21501345,21507655,minus,6,NA,NA,1060,737.710582110544,1.16326089487408,0.0557098749903356,4.12934281258061,0.925598931625584,1
PB.1493.1|38c083|path2:2-2051(+)|transcript/12329|m.2726,PB.1493.1|38c083|path2:2-2051(+)|transcript/12329,Q6DV14,prdx1,94.472,199,11,0,1,597,1,199,1.29e-139,390,9031,J,Gallus gallus,424598,0,live,PRDX1,Peroxiredoxin-1,peroxiredoxin 1,peroxiredoxin-1,,8,NC_006095.5,21501345,21507655,minus,6,NA,NA,2022,1699.71058211054,1,0.404910500309025,8.58974780622694,0.536237503151817,1
PB.1494.1|38c083|path3:2-1203(+)|transcript/21989|m.2727,PB.1494.1|38c083|path3:2-1203(+)|transcript/21989,Q6DV14,prdx1,94.972,179,9,0,1,537,21,199,4.97e-126,355,9031,J,Gallus gallus,424598,0,live,PRDX1,Peroxiredoxin-1,peroxiredoxin 1,peroxiredoxin-1,,8,NC_006095.5,21501345,21507655,minus,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.1494.2|38c083|path3:2-1076(+)|transcript/22539|m.2728,PB.1494.2|38c083|path3:2-1076(+)|transcript/22539,Q6DV14,prdx1,94.472,199,11,0,1,597,1,199,1.29e-139,390,9031,J,Gallus gallus,424598,0,live,PRDX1,Peroxiredoxin-1,peroxiredoxin 1,peroxiredoxin-1,,8,NC_006095.5,21501345,21507655,minus,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.8467.1|transcript/23120:1-927(+)|transcript/23120|m.14223,PB.8467.1|transcript/23120:1-927(+)|transcript/23120,Q8K3U7,prdx2,78.788,198,42,0,79,672,1,198,9.06e-118,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885,562.763147397812,1,0.320780968624777,5.25675349004476,0.50312903140703,1
PB.3782.1|8e534c|path1:1-2089(+)|transcript/11411|m.6958,PB.3782.1|8e534c|path1:1-2089(+)|transcript/11411,Q5REY3,prdx3,78.327,263,43,4,46,816,2,256,1.26e-140,398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,1656.71058211054,1,-0.280225911669572,9.39302851454475,0.630483077927939,1
PB.7419.1|transcript/15344:1-1824(+)|transcript/15344|m.13211,PB.7419.1|transcript/15344:1-1824(+)|transcript/15344,O08807,prdx4,90.116,172,17,0,1,516,103,274,5.22e-116,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794,1471.71058211054,1.12510751432727,-0.0468036261919826,5.46067805061524,0.92550211252611,1
PB.1671.1|3f59bc|path0:1-906(+)|transcript/23296|m.3030,PB.1671.1|3f59bc|path0:1-906(+)|transcript/23296,P30044,prdx5,69.832,179,52,2,76,612,38,214,7.17e-84,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862,539.77489922741,1.08353805933403,0.206826306836934,3.97395724730333,0.70089476135112,1
PB.4777.1|b30741|path0:1-2712(+)|transcript/5178|m.8822,PB.4777.1|b30741|path0:1-2712(+)|transcript/5178,Q5ZJF4,prdx6,86.161,224,31,0,124,795,1,224,1.57e-142,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2704,2381.71058211054,1.05689654160722,-0.134522904501488,8.25085658592639,0.814640847208733,1
PB.4777.2|b30741|path0:44-4096(+)|transcript/21065|m.8823,PB.4777.2|b30741|path0:44-4096(+)|transcript/21065,Q5ZJF4,prdx6,86.161,224,31,0,88,759,1,224,1.81e-142,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1294,971.710582110544,1.60581092382078,-0.00618244334812396,3.46151598670633,0.993157974099322,1
PB.4777.3|b30741|path0:53-4676(+)|transcript/549|m.8824,PB.4777.3|b30741|path0:53-4676(+)|transcript/549,Q5ZJF4,prdx6,85.714,224,32,0,73,744,1,224,3.98e-142,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.4777.4|b30741|path0:59-3508(+)|transcript/2252|m.8825,PB.4777.4|b30741|path0:59-3508(+)|transcript/2252,Q5ZJF4,prdx6,87.413,143,18,0,67,495,1,143,1.88e-89,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3471,3148.71058211054,1.15248068846939,-0.489080015943229,3.30269187202137,0.3561287743418,0.979242259535081
PB.4777.5|b30741|path0:66-4677(+)|transcript/15044|m.8826,PB.4777.5|b30741|path0:66-4677(+)|transcript/15044,Q5ZJF4,prdx6,86.161,224,31,0,64,735,1,224,1.02e-142,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.4778.1|b30741|path1:37-1562(+)|transcript/19214|m.8827,PB.4778.1|b30741|path1:37-1562(+)|transcript/19214,Q5ZJF4,prdx6,86.161,224,31,0,91,762,1,224,1.63e-142,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.4779.1|b30741|path2:1-2668(+)|transcript/5960|m.8828,PB.4779.1|b30741|path2:1-2668(+)|transcript/5960,Q5ZJF4,prdx6,86.161,224,31,0,88,759,1,224,1.81e-142,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.4779.2|b30741|path2:22-1305(+)|transcript/21083|m.8829,PB.4779.2|b30741|path2:22-1305(+)|transcript/21083,Q5ZJF4,prdx6,86.161,224,31,0,67,738,1,224,1.16e-142,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.4780.1|b30741|path3:1-1594(+)|transcript/18658|m.8830,PB.4780.1|b30741|path3:1-1594(+)|transcript/18658,Q5ZJF4,prdx6,86.161,224,31,0,88,759,1,224,1.81e-142,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.9727.1|transcript/8702:1-2350(+)|transcript/8702|m.15497,PB.9727.1|transcript/8702:1-2350(+)|transcript/8702,Q9Y3B1,prelid3b,86.082,194,27,0,79,660,1,194,2.45e-125,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2320,1997.71058211054,1,-0.450245141644992,4.18856681320714,0.348133338066337,0.973132449751271
PB.3838.1|8ffe9d|path0:1-2768(+)|transcript/5253|m.7052,PB.3838.1|8ffe9d|path0:1-2768(+)|transcript/5253,P23687,prep,88.434,709,82,0,94,2220,1,709,0,1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2688,2365.71058211054,1,-0.815938585438111,6.60084783138629,0.135326326748459,0.789313283957848
PB.3839.1|8ffe9d|path1:1-1890(+)|transcript/14889|m.7053,PB.3839.1|8ffe9d|path1:1-1890(+)|transcript/14889,Q9QUR6,prep,89.189,259,28,0,1,777,452,710,2.81e-173,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.9248.1|transcript/5479:1-2733(+)|transcript/5479|m.14977,PB.9248.1|transcript/5479:1-2733(+)|transcript/5479,Q5ZKL5,prepl,62.326,645,238,4,391,2322,90,730,0,842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2703,2380.71058211054,1,0.0686336352666912,3.95156764434818,0.887963457845818,1
PB.1772.1|42c9bc|path0:1-2100(+)|transcript/10595|m.3181,PB.1772.1|42c9bc|path0:1-2100(+)|transcript/10595,P14222,prf1,39.122,524,297,12,151,1680,23,538,5.62e-116,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2062,1739.71058211054,1.43268712063748,1.28891500055753,2.50229805012121,0.277692137783406,0.947008834029823
PB.1772.2|42c9bc|path0:1-2091(+)|transcript/19682|m.3182,PB.1772.2|42c9bc|path0:1-2091(+)|transcript/19682,P14222,prf1,37.19,242,145,5,151,861,23,262,2.3e-41,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446,1123.71058211054,5.10628852564785,1.31767224227378,-2.26509060297298,1,1
PB.9640.1|transcript/8046:1-2377(+)|transcript/8046|m.15419,PB.9640.1|transcript/8046:1-2377(+)|transcript/8046,P10820,prf1,31.895,533,346,11,61,1635,17,540,6.01e-89,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344,2021.71058211054,1,-0.0563924815198674,2.5798110321315,0.932220550893648,1
PB.6755.1|transcript/1010:1-4033(+)|transcript/1010|m.12555,PB.6755.1|transcript/1010:1-4033(+)|transcript/1010,Q96MT3,prickle1,80.705,482,86,5,1,1431,232,711,0,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4004,3681.71058211054,1.07540271464408,0.292670872241119,5.20631810072296,0.549089855362402,1
PB.537.1|1376ca|path1:1-3468(+)|transcript/2185|m.930,PB.537.1|1376ca|path1:1-3468(+)|transcript/2185,Q7Z3G6,prickle2,51.389,288,138,1,79,936,24,311,9.68e-100,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3465,3142.71058211054,1.07552319929544,0.0935496253853211,5.75448187606032,0.854661076112789,1
PB.537.2|1376ca|path1:62-3616(+)|transcript/2009|m.931,PB.537.2|1376ca|path1:62-3616(+)|transcript/2009,Q7Z3G6,prickle2,51.389,288,138,1,79,936,24,311,9.68e-100,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.9710.1|transcript/8590:1-2373(+)|transcript/8590|m.15481,PB.9710.1|transcript/8590:1-2373(+)|transcript/8590,P49642,prim1,70.071,421,119,2,1,1245,1,420,0,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2341,2018.71058211054,1.04493978295204,1.01648413169855,3.5351227376888,0.069712349272911,0.606546554469505
PB.1851.1|4655ff|path0:1-2072(+)|transcript/12172|m.3391,PB.1851.1|4655ff|path0:1-2072(+)|transcript/12172,P49643,prim2,68.701,508,155,3,136,1647,1,508,0,707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971,1648.71058211054,1.03699866703824,0.942177625285219,3.30455462022091,0.0752981969842122,0.625657245559758
PB.9031.1|transcript/4256:1-2931(+)|transcript/4256|m.14779,PB.9031.1|transcript/4256:1-2931(+)|transcript/4256,Q08DZ8,primpol,60.041,483,187,4,19,1467,2,478,0,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2901,2578.71058211054,1,2.3294117081439,1.81655442123633,0.00391584395962716,0.124356559145053
PB.5193.1|c2f1c2|path1:1-2279(+)|transcript/9407|m.9597,PB.5193.1|c2f1c2|path1:1-2279(+)|transcript/9407,Q13131,prkaa1,92.639,557,37,4,1,1665,5,559,0,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2245,1922.71058211054,1,1.01783251329477,4.46897608006313,0.0286667933767809,0.410275730513818
PB.5193.2|c2f1c2|path1:2-1666(+)|transcript/16862|m.9598,PB.5193.2|c2f1c2|path1:2-1666(+)|transcript/16862,Q13131,prkaa1,92.806,556,36,4,1,1662,6,559,0,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.1777.1|42e505|path1:1-2173(+)|transcript/10951|m.3189,PB.1777.1|42e505|path1:1-2173(+)|transcript/10951,Q9Y478,prkab1,94.222,225,12,1,13,687,47,270,2.57e-150,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2142,1819.71058211054,4.66141408328543,2.08007844634816,-0.913374578518336,0.0419755545077616,0.492710665531895
PB.1778.1|42e505|path2:1-2068(+)|transcript/11616|m.3276,PB.1778.1|42e505|path2:1-2068(+)|transcript/11616,Q9Y478,prkab1,92.989,271,17,2,112,921,1,270,0,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2036,1713.71058211054,1.21869763712534,-0.553078979509841,5.07593159708748,0.255739226229168,0.933272230192201
PB.6274.1|ee8a83|path2:1-4225(+)|transcript/880|m.11651,PB.6274.1|ee8a83|path2:1-4225(+)|transcript/880,Q6PAM0,prkab2,89.565,230,24,0,94,783,42,271,3.35e-144,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4185,3862.71058211054,1.10496201181721,-0.411557457622358,6.255742011851,0.438172839805788,1
PB.3020.1|6fac67|path0:1-3112(+)|transcript/3485|m.5515,PB.3020.1|6fac67|path0:1-3112(+)|transcript/3485,P36887,prkaca,94.872,351,18,0,61,1113,1,351,0,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3081,2758.71058211054,1,-0.232121012054276,6.19580362901281,0.648025773134582,1
PB.3021.1|6fac67|path1:1-3260(+)|transcript/2976|m.5516,PB.3021.1|6fac67|path1:1-3260(+)|transcript/2976,P36887,prkaca,94.872,351,18,0,1,1053,1,351,0,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.3022.1|6fac67|path2:1-2707(+)|transcript/5806|m.5517,PB.3022.1|6fac67|path2:1-2707(+)|transcript/5806,P17612,prkaca,95.833,120,5,0,1,360,232,351,6.07e-81,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.2551.1|5eceb9|path0:1-3981(+)|transcript/1181|m.4707,PB.2551.1|5eceb9|path0:1-3981(+)|transcript/1181,P22694,prkacb,94.659,337,18,0,184,1194,15,351,0,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3952,3629.71058211054,1,0.0276860911992048,6.46945607654517,0.959160988459749,1
PB.2552.1|5eceb9|path2:1-3942(+)|transcript/1214|m.4708,PB.2552.1|5eceb9|path2:1-3942(+)|transcript/1214,P22694,prkacb,94.509,346,19,0,205,1242,6,351,0,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914,3591.71058211054,3.47678213049678,-0.563447794145829,-0.674430595787187,0.589303543456205,1
PB.866.1|2012eb|path0:1-2599(+)|transcript/6367|m.1557,PB.866.1|2012eb|path0:1-2599(+)|transcript/6367,P80385,prkag1,61.224,98,29,2,62,355,112,200,5.06e-30,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2578,2255.71058211054,1.38267882590068,0.464346621768429,-1.09007384368399,0.710271363115706,1
PB.867.1|2012eb|path2:1-2644(+)|transcript/6048|m.1558,PB.867.1|2012eb|path2:1-2644(+)|transcript/6048,P58108,prkag1,88.013,317,38,0,37,987,14,330,0,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2607,2284.71058211054,1,0.0281297077512239,5.98088797415469,0.956898690768035,1
PB.867.2|2012eb|path2:8-1512(+)|transcript/19194|m.1559,PB.867.2|2012eb|path2:8-1512(+)|transcript/19194,P58108,prkag1,88.013,317,38,0,37,987,14,330,0,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.867.3|2012eb|path2:27-2643(+)|transcript/6954|m.1560,PB.867.3|2012eb|path2:27-2643(+)|transcript/6954,P58108,prkag1,88.013,317,38,0,37,987,14,330,0,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.3491.1|8305aa|path0:1-1936(+)|transcript/13795|m.6392,PB.3491.1|8305aa|path0:1-1936(+)|transcript/13795,Q9UGJ0,prkag2,94.817,328,17,0,91,1074,242,569,0,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1901,1578.71058211054,1.3004018429102,-1.00414806658667,4.05281965753862,0.0375324222289423,0.465620302569672
PB.3492.1|8305aa|path1:1-1863(+)|transcript/14877|m.6393,PB.3492.1|8305aa|path1:1-1863(+)|transcript/14877,Q9UGJ0,prkag2,95.597,159,7,0,121,597,242,400,3.01e-106,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1836,1513.71058211054,1.75346995063669,-1.22459276626109,2.2225288295964,0.0671497966240982,0.599150183783043
PB.3342.1|7c4a03|path1:1-3708(+)|transcript/2065|m.6142,PB.3342.1|7c4a03|path1:1-3708(+)|transcript/2065,Q5ZM91,prkar1a,96.783,373,9,1,40,1158,13,382,0,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3535,3212.71058211054,1.21629745537753,-0.468909437444078,8.03133320658501,0.419318809934406,1
PB.3342.2|7c4a03|path1:43-3708(+)|transcript/1928|m.6143,PB.3342.2|7c4a03|path1:43-3708(+)|transcript/1928,Q5ZM91,prkar1a,96.783,373,9,1,40,1158,13,382,0,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.3342.3|7c4a03|path1:86-3708(+)|transcript/1863|m.6144,PB.3342.3|7c4a03|path1:86-3708(+)|transcript/1863,Q5ZM91,prkar1a,96.783,373,9,1,40,1158,13,382,0,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.2212.1|52d509|path0:1-2654(+)|transcript/6046|m.4043,PB.2212.1|52d509|path0:1-2654(+)|transcript/6046,P31321,prkar1b,92.651,381,28,0,1,1143,1,381,0,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2625,2302.71058211054,1.07071906619842,0.861054111435399,2.76942825303016,0.148770970455365,0.815920421508145
PB.9241.1|transcript/544:1-4642(+)|transcript/544|m.14972,PB.9241.1|transcript/544:1-4642(+)|transcript/544,P00515,prkar2a,77.674,215,40,2,46,666,183,397,9.53e-118,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4584,4261.71058211054,1.07612929394744,-0.0482152527284236,5.51318698103536,0.918671103960383,1
PB.3824.1|8f7671|path1:1-2205(+)|transcript/8930|m.7020,PB.3824.1|8f7671|path1:1-2205(+)|transcript/8930,P10102,prkca,91.262,309,27,0,163,1089,1,309,0,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2179,1856.71058211054,1.01028322436775,-0.606283913098556,5.00097848370865,0.227187896929707,0.914181483952139
PB.3824.2|8f7671|path1:4-2911(+)|transcript/4382|m.7021,PB.3824.2|8f7671|path1:4-2911(+)|transcript/4382,P10102,prkca,92.222,180,14,0,1,540,130,309,3.46e-118,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.3825.1|8f7671|path2:1-2597(+)|transcript/6336|m.7022,PB.3825.1|8f7671|path2:1-2597(+)|transcript/6336,P05696,prkca,92.285,674,50,1,1,2022,1,672,0,1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2563,2240.71058211054,1.09573316488495,0.766822409391849,2.16807513635028,0.214741034697774,0.898232640020996
PB.5996.1|e46896|path1:1-3370(+)|transcript/2545|m.11184,PB.5996.1|e46896|path1:1-3370(+)|transcript/2545,P28867,prkcd,82.87,683,104,4,1,2040,1,673,0,1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3338,3015.71058211054,1.02875756664848,0.143533113014626,4.72408226763162,0.757899069720775,1
PB.5996.2|e46896|path1:53-2598(+)|transcript/6742|m.11185,PB.5996.2|e46896|path1:53-2598(+)|transcript/6742,P28867,prkcd,82.87,683,104,4,1,2040,1,673,0,1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.51.1|01fbc5|path0:1-2440(+)|transcript/8433|m.59,PB.51.1|01fbc5|path0:1-2440(+)|transcript/8433,P14314,prkcsh,67.329,453,147,1,10,1365,55,507,0,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2272,1949.71058211054,1.06092273277585,-0.337585809362039,7.61466369504525,0.546157851961368,1
PB.51.2|01fbc5|path0:498-2335(+)|transcript/15077|m.60,PB.51.2|01fbc5|path0:498-2335(+)|transcript/15077,P14314,prkcsh,64.567,381,134,1,1,1140,127,507,1.06e-127,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.9697.1|transcript/8472:1-2377(+)|transcript/8472|m.15470,PB.9697.1|transcript/8472:1-2377(+)|transcript/8472,Q62101,prkd1,75.524,143,35,0,1,429,776,918,1.57e-67,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2329,2006.71058211054,1,0.30265685060505,2.50713082340815,0.60480871162476,1
PB.397.1|0e6394|path1:1-2728(+)|transcript/6079|m.695,PB.397.1|0e6394|path1:1-2728(+)|transcript/6079,Q13237,prkg2,40.747,616,345,6,277,2070,149,762,8.45e-154,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.397.2|0e6394|path1:128-2847(+)|transcript/5532|m.696,PB.397.2|0e6394|path1:128-2847(+)|transcript/5532,Q13237,prkg2,40.747,616,345,6,412,2205,149,762,1.26e-153,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2549,2226.71058211054,1,1.76576957937986,0.631701566316964,0.0193929676171548,0.330774563892786
PB.9358.1|transcript/6175:1-2644(+)|transcript/6175|m.15160,PB.9358.1|transcript/6175:1-2644(+)|transcript/6175,Q2HJ92,prkra,69.444,252,76,1,1,756,63,313,4.62e-124,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2609,2286.71058211054,1,-0.0124970859038792,4.17351299343319,0.981199314996032,1
PB.8305.1|transcript/22038:1-1187(+)|transcript/22038|m.14075,PB.8305.1|transcript/22038:1-1187(+)|transcript/22038,Q9CWV6,prkrip1,83.478,115,19,0,25,369,5,119,1.94e-67,207,9031,J,Gallus gallus,417508,0,live,PRKRIP1,,PRKR interacting protein 1 (IL11 inducible),PRKR-interacting protein 1 homolog,,19,NC_006106.5,4277201,4285736,plus,6,NA,NA,1157,834.710582110544,1,-0.161786229216327,2.866796379068,0.777978646702891,1
PB.5544.1|d1d0fa|path1:8-2057(+)|transcript/13588|m.10234,PB.5544.1|d1d0fa|path1:8-2057(+)|transcript/13588,Q28F07,prmt1,95.726,351,15,0,67,1119,1,351,0,678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928,1605.71058211054,1.30522252493056,-0.721175133293507,7.0195230562371,0.195394265633665,0.875198360815823
